#node	asm	tax	desc	tax_species	color
NZ_GG669709.1	GCF_000159175.1_ASM15917v1_genomic.fna.gz	525310	Lactobacillus brevis subsp. gravesensis ATCC 27305	1580	#DC5C76
NZ_GG669813.1	GCF_000159195.1_ASM15919v1_genomic.fna.gz	525318	Lactobacillus buchneri ATCC 11577	1581	#88A199
NZ_GG669973.1	GCF_000159215.1_ASM15921v1_genomic.fna.gz	525325	Lactobacillus fermentum ATCC 14931	1613	#69D658
NZ_ACGK02000006.1	GCF_000159235.2_ASM15923v2_genomic.fna.gz	525256	Atopobium vaginae DSM 15829	82135	#74208A
NZ_GG669016.1	GCF_000159255.1_ASM15925v1_genomic.fna.gz	491074	Enterococcus faecalis TX0104	1351	#3E313B
NZ_GG669056.1	GCF_000159275.1_ASM15927v1_genomic.fna.gz	525278	Enterococcus faecalis TX1322	1351	#3E313B
NZ_GG669199.1	GCF_000159295.1_ASM15929v1_genomic.fna.gz	525281	Escherichia coli 83972	562	#4E4B5F
NZ_GG670104.1	GCF_000159315.1_ASM15931v1_genomic.fna.gz	1423757	Lactobacillus hilgardii DSM 20176 = ATCC 8290	1588	#894B77
NZ_CM000953.1	GCF_000159335.1_ASM15933v1_genomic.fna.gz	525329	Lactobacillus jensenii JV-V16	109790	#44D086
NZ_GG670151.1	GCF_000159355.1_ASM15935v1_genomic.fna.gz	525330	Lactobacillus johnsonii ATCC 33200	33959	#867036
NZ_GL833109.1	GCF_000159375.2_ASM15937v2_genomic.fna.gz	525362	Lactobacillus ruminis ATCC 25644	1623	#FC5285
NZ_GG693252.1	GCF_000159395.1_ASM15939v1_genomic.fna.gz	1423799	Lactobacillus salivarius DSM 20555 = ATCC 11741	1624	#932796
NZ_GG693300.1	GCF_000159415.1_ASM15941v1_genomic.fna.gz	525365	Lactobacillus ultunensis DSM 16047	227945	#BA66FD
NZ_GG693523.1	GCF_000159435.1_ASM15943v1_genomic.fna.gz	1423814	Lactobacillus vaginalis DSM 5837 = ATCC 49540	1633	#21FE5B
NC_015697.1	GCF_000159455.2_ASM15945v2_genomic.fna.gz	491077	Lactobacillus reuteri SD2112	1598	#9C19A2
NZ_ACGX02000007.1	GCF_000159475.2_ASM15947v2_genomic.fna.gz	548485	Lactobacillus reuteri MM4-1A	1598	#9C19A2
NZ_GG670224.1	GCF_000159495.1_ASM15949v1_genomic.fna.gz	525337	Lactobacillus paracasei subsp. paracasei ATCC 25302	1597	#87EC2F
NZ_GG668669.1	GCF_000159515.1_ASM15951v1_genomic.fna.gz	525372	Sphingobacterium spiritivorum ATCC 33300	258	#502E4A
NC_017345.1	GCF_000159535.2_ASM15953v2_genomic.fna.gz	548473	Staphylococcus aureus subsp. aureus TCH60	1280	#DA11E8
NZ_GG698405.1	GCF_000159555.1_ASM15955v1_genomic.fna.gz	548474	Staphylococcus aureus subsp. aureus TCH130	1280	#DA11E8
NZ_GG696772.1	GCF_000159575.1_ASM15957v1_genomic.fna.gz	525374	Staphylococcus epidermidis BCM-HMP0060	1282	#1CECC7
NZ_GG667126.1	GCF_000159595.1_ASM15959v1_genomic.fna.gz	548478	Corynebacterium glucuronolyticum ATCC 51866	39791	#EECC0D
NZ_GG693755.1	GCF_000159615.1_ASM15961v1_genomic.fna.gz	525341	Lactobacillus reuteri CF48-3A	1598	#9C19A2
NZ_GG667267.1	GCF_000159635.1_ASM15963v1_genomic.fna.gz	525263	Corynebacterium lipophiloflavum DSM 44291	161889	#71EB2B
NZ_GG668818.1	GCF_000159655.1_ASM15965v1_genomic.fna.gz	525271	Enterococcus faecalis ATCC 29200	1351	#3E313B
NZ_GG669094.1	GCF_000159675.1_ASM15967v1_genomic.fna.gz	525279	Enterococcus faecium TX1330	1352	#8B0DC6
NZ_CM000955.1	GCF_000159695.1_ASM15969v1_genomic.fna.gz	525282	Finegoldia magna ATCC 53516	1260	#F4573F
NZ_GG669603.1	GCF_000159715.1_ASM15971v1_genomic.fna.gz	525306	Lactobacillus acidophilus ATCC 4796	1579	#ED4227
NZ_GG663502.1	GCF_000159755.1_ASM15975v1_genomic.fna.gz	611303	Mycobacterium tuberculosis CPHL_A	1773	#4ABE17
NZ_GG663503.1	GCF_000159775.1_ASM15977v1_genomic.fna.gz	611304	Mycobacterium tuberculosis variant africanum K85	1773	#4ABE17
NZ_GG699328.2	GCF_000159795.2_ASM15979v2_genomic.fna.gz	559736	Xanthomonas vasicola pv. vasculorum NCPPB 702	56459	#B661D2
NZ_ACHU02000001.1	GCF_000159835.2_ASM15983v2_genomic.fna.gz	573066	Pseudomonas amygdali pv. tabaci str. ATCC 11528	47877	#3FA48A
NZ_JH636043.1	GCF_000159855.2_Bact_sp_3_2_5_V2_genomic.fna.gz	457392	Bacteroides sp. 3_2_5	457392	#23F1B1
NZ_JH636028.1	GCF_000159875.2_Bact_sp_1_1_6_V2_genomic.fna.gz	818	Bacteroides thetaiotaomicron	818	#F0ADC8
NZ_JH815253.1	GCF_000159895.2_Escherichia_sp_1_1_43_V2_genomic.fna.gz	457400	Escherichia sp. 1_1_43	457400	#9CCF54
NZ_GL987995.1	GCF_000159915.2_Fuso_varium_ATCC_27725_V2_genomic.fna.gz	469618	Fusobacterium varium ATCC 27725	856	#8C235F
NZ_GG749053.1	GCF_000159935.1_ASM15993v1_genomic.fna.gz	528348	Neisseria gonorrhoeae DGI2	485	#218A0A
NZ_GG696044.1	GCF_000159955.1_ASM15995v1_genomic.fna.gz	621372	Paenibacillus sp. oral taxon 786 str. D14	652715	#ED0F43
NZ_ACII02000003.1	GCF_000159975.2_Ruminococus_sp_5_1_39B_FAA_V2_genomic.fna.gz	457412	Ruminococcus sp. 5_1_39BFAA	457412	#05DBA2
NZ_GG700647.1	GCF_000159995.1_ASM15999v1_genomic.fna.gz	626522	Alloprevotella tannerae ATCC 51259	76122	#04BAE8
NZ_GG667606.1	GCF_000160015.1_ASM16001v1_genomic.fna.gz	546273	Veillonella dispar ATCC 17748	39778	#B8D1ED
NZ_KI535366.1	GCF_000160035.2_ASM16003v2_genomic.fna.gz	592026	Catonella morbi ATCC 51271	43997	#91CD93
NZ_GG698602.1	GCF_000160055.1_ASM16005v1_genomic.fna.gz	592028	Dialister invisus DSM 15470	218538	#F0899B
NZ_KI535340.1	GCF_000160075.2_ASM16007v2_genomic.fna.gz	592010	Abiotrophia defectiva ATCC 49176	46125	#19101D
NZ_GG668320.1	GCF_000160095.1_ASM16009v1_genomic.fna.gz	566550	Hungatella hathewayi DSM 13479	154046	#16C9C2
NZ_GG665870.1	GCF_000160115.1_ASM16011v1_genomic.fna.gz	626523	Shuttleworthia satelles DSM 14600	177972	#20A258
NZ_GG729944.1	GCF_000160135.1_ASM16013v1_genomic.fna.gz	608534	Oribacterium sp. oral taxon 078 str. F0262	652706	#A450AD
NZ_GG668921.1	GCF_000160155.1_ASM16015v1_genomic.fna.gz	491075	Enterococcus faecalis EnGen0297	1351	#3E313B
NZ_GG693014.1	GCF_000160175.1_ASM16017v1_genomic.fna.gz	525361	Lactobacillus rhamnosus LMS2-1	47715	#9D0278
NZ_CM000952.1	GCF_000160195.1_ASM16019v1_genomic.fna.gz	548470	Staphylococcus aureus subsp. aureus MN8	1280	#DA11E8
NZ_GG696798.1	GCF_000160215.1_ASM16021v1_genomic.fna.gz	525378	Staphylococcus caprae M23864:W1	29380	#5C737C
NZ_GG696889.1	GCF_000160235.1_ASM16023v1_genomic.fna.gz	525376	Staphylococcus epidermidis W23144	1282	#1CECC7
NZ_GG703777.1	GCF_000160255.1_ASM16025v1_genomic.fna.gz	575591	Brucella abortus NCTC 8038	235	#577EF1
NZ_GG703804.1	GCF_000160275.1_ASM16027v1_genomic.fna.gz	520488	Brucella suis bv. 4 str. 40	29461	#AEA552
NZ_GG703792.1	GCF_000160295.1_ASM16029v1_genomic.fna.gz	224914	Brucella melitensis bv. 1 str. 16M	29459	#3F7861
NZ_ACJQ02000014.1	GCF_000160315.2_EFCM_C68_V3_genomic.fna.gz	565664	Enterococcus faecium C68	1352	#8B0DC6
NC_022126.1	GCF_000160335.2_ASM16033v2_genomic.fna.gz	585143	Staphylococcus aureus subsp. aureus 55/2053	1280	#DA11E8
NZ_GG700573.1	GCF_000160355.1_ASM16035v1_genomic.fna.gz	585145	Staphylococcus aureus subsp. aureus 65-1322	1280	#DA11E8
NZ_GG700596.1	GCF_000160375.1_ASM16037v1_genomic.fna.gz	585146	Staphylococcus aureus subsp. aureus 68-397	1280	#DA11E8
NZ_GG700613.1	GCF_000160395.1_ASM16039v1_genomic.fna.gz	585153	Staphylococcus aureus subsp. aureus E1410	1280	#DA11E8
NZ_GG700629.1	GCF_000160415.1_ASM16041v1_genomic.fna.gz	585158	Staphylococcus aureus subsp. aureus M876	1280	#DA11E8
NZ_GG665875.1	GCF_000160435.1_ASM16043v1_genomic.fna.gz	629741	Kingella oralis ATCC 51147	505	#E8C065
NZ_ACJX03000001.1	GCF_000160455.2_ASM16045v2_genomic.fna.gz	592015	Acetomicrobium hydrogeniformans ATCC BAA-1850	649746	#0683F4
NZ_GG665928.1	GCF_000160475.1_ASM16047v1_genomic.fna.gz	546275	Fusobacterium periodonticum ATCC 33693	860	#FC4930
NZ_GG698601.1	GCF_000160495.1_ASM16049v1_genomic.fna.gz	546271	Selenomonas sputigena ATCC 35185	69823	#89CB6A
NZ_GG669899.1	GCF_000160515.1_ASM16051v1_genomic.fna.gz	491076	Lactobacillus crispatus JV-V01	47770	#4BB469
NZ_GG704809.1	GCF_000160535.1_ASM16053v1_genomic.fna.gz	585502	Prevotella bergensis DSM 17361	242750	#78A6A8
NZ_GG749298.1	GCF_000160555.1_ASM16055v1_genomic.fna.gz	585503	Selenomonas noxia ATCC 43541	135083	#873AC2
NZ_GG697140.1	GCF_000160575.1_ASM16057v1_genomic.fna.gz	585506	Weissella paramesenteroides ATCC 33313	1249	#2BA869
NZ_GG693411.1	GCF_000160595.1_ASM16059v1_genomic.fna.gz	586220	Leuconostoc mesenteroides subsp. cremoris ATCC 19254	1245	#5EAC43
NZ_GG668532.1	GCF_000160615.1_ASM16061v1_genomic.fna.gz	585199	Mobiluncus mulieris ATCC 35243	2052	#584B98
NZ_GG668575.1	GCF_000160635.1_ASM16063v1_genomic.fna.gz	585501	Oribacterium sinus F0268	237576	#D8957A
NZ_GG694050.1	GCF_000160655.1_ASM16065v1_genomic.fna.gz	638300	Cardiobacterium hominis ATCC 15826	2718	#AD47A0
NZ_GG694024.1	GCF_000160675.1_ASM16067v1_genomic.fna.gz	638301	Granulicatella adiacens ATCC 49175	46124	#A3A72A
NZ_GG694014.1	GCF_000160695.1_ASM16069v1_genomic.fna.gz	638302	Selenomonas flueggei ATCC 43531	135080	#5BB100
NZ_GG693850.1	GCF_000160715.1_ASM16071v1_genomic.fna.gz	585517	Lactobacillus reuteri MM2-3	1598	#9C19A2
NZ_GG688316.1	GCF_000160735.1_ASM16073v1_genomic.fna.gz	444612	Rickettsia endosymbiont of Ixodes scapularis	444612	#B33F82
NZ_GG668629.1	GCF_000160755.1_ASM16075v1_genomic.fna.gz	525369	Proteus mirabilis ATCC 29906	584	#F5DEAE
NZ_CM001024.1	GCF_000160775.2_ASM16077v2_genomic.fna.gz	585531	Aeromicrobium marinum DSM 15272	219314	#4B588F
NZ_GG700722.1	GCF_000160795.1_ASM16079v1_genomic.fna.gz	196164	Corynebacterium efficiens YS-314	152794	#189C53
NZ_ACLK02000004.1	GCF_000160815.2_ASM16081v2_genomic.fna.gz	525280	Erysipelothrix rhusiopathiae ATCC 19414	1648	#7437D1
NZ_GG700751.1	GCF_000160835.1_ASM16083v1_genomic.fna.gz	525309	Lactobacillus antri DSM 16041	227943	#6A2099
NZ_GG700800.1	GCF_000160855.1_ASM16085v1_genomic.fna.gz	585520	Lactobacillus helveticus DSM 20075 = CGMCC 1.1877	1587	#49AF6C
NZ_GG700812.1	GCF_000160875.1_ASM16087v1_genomic.fna.gz	525328	Lactobacillus iners DSM 13335	147802	#99F23A
NZ_CM000715.1	GCF_000160895.1_ASM16089v1_genomic.fna.gz	526980	Bacillus cereus ATCC 10876	1396	#096628
NZ_CM000716.1	GCF_000160915.1_ASM16091v1_genomic.fna.gz	526970	Bacillus cereus BGSC 6E1	1396	#096628
NZ_CM000717.1	GCF_000160935.1_ASM16093v1_genomic.fna.gz	526967	Bacillus cereus 172560W	1396	#096628
NZ_CM000718.1	GCF_000160955.1_ASM16095v1_genomic.fna.gz	1890302	Bacillus wiedmannii	1890302	#1E71FC
NZ_CM000719.1	GCF_000160975.1_ASM16097v1_genomic.fna.gz	1405	Bacillus mycoides	1405	#3DE233
NZ_CM000720.1	GCF_000160995.1_ASM16099v1_genomic.fna.gz	526968	Bacillus cereus R309803	1396	#096628
NZ_CM000721.1	GCF_000161015.1_ASM16101v1_genomic.fna.gz	526977	Bacillus cereus ATCC 4342	1396	#096628
NZ_CM000722.1	GCF_000161035.1_ASM16103v1_genomic.fna.gz	526969	Bacillus cereus m1550	1396	#096628
NZ_CM000723.1	GCF_000161055.1_ASM16105v1_genomic.fna.gz	526974	Bacillus cereus BDRD-ST24	1396	#096628
NZ_CM000724.1	GCF_000161075.1_ASM16107v1_genomic.fna.gz	526975	Bacillus cereus BDRD-ST26	1396	#096628
NZ_CM000725.1	GCF_000161095.1_ASM16109v1_genomic.fna.gz	526976	Bacillus cereus BDRD-ST196	1396	#096628
NZ_CM000726.1	GCF_000161115.1_ASM16111v1_genomic.fna.gz	526978	Bacillus cereus BDRD-Cer4	1396	#096628
NZ_CM000727.1	GCF_000161135.1_ASM16113v1_genomic.fna.gz	526979	Bacillus cereus 95/8201	1396	#096628
NZ_CM000728.1	GCF_000161155.1_ASM16115v1_genomic.fna.gz	526981	Bacillus cereus Rock1-3	1396	#096628
NZ_CM000729.1	GCF_000161175.1_ASM16117v1_genomic.fna.gz	526982	Bacillus cereus Rock1-15	1396	#096628
NZ_CM000730.1	GCF_000161195.1_ASM16119v1_genomic.fna.gz	526983	Bacillus cereus Rock3-28	1396	#096628
NZ_CM000731.1	GCF_000161215.1_ASM16121v1_genomic.fna.gz	526984	Bacillus cereus Rock3-29	1396	#096628
NZ_CM000732.1	GCF_000161235.1_ASM16123v1_genomic.fna.gz	526985	Bacillus cereus Rock3-42	1396	#096628
NZ_CM000733.1	GCF_000161255.1_ASM16125v1_genomic.fna.gz	526986	Bacillus cereus Rock3-44	1396	#096628
NZ_CM000734.1	GCF_000161275.1_ASM16127v1_genomic.fna.gz	526987	Bacillus cereus Rock4-2	1396	#096628
NZ_CM000735.1	GCF_000161295.1_ASM16129v1_genomic.fna.gz	526988	Bacillus cereus Rock4-18	1396	#096628
NZ_CM000736.1	GCF_000161315.1_ASM16131v1_genomic.fna.gz	526989	Bacillus cereus F65185	1396	#096628
NZ_CM000737.1	GCF_000161335.1_ASM16133v1_genomic.fna.gz	1405	Bacillus mycoides	1405	#3DE233
NZ_CM000738.1	GCF_000161355.1_ASM16135v1_genomic.fna.gz	526991	Bacillus cereus AH676	1396	#096628
NZ_CM000739.1	GCF_000161375.1_ASM16137v1_genomic.fna.gz	526992	Bacillus cereus AH1271	1396	#096628
NZ_CM000740.1	GCF_000161395.1_ASM16139v1_genomic.fna.gz	526993	Bacillus cereus AH1272	1396	#096628
NZ_CM000743.1	GCF_000161415.1_ASM16141v1_genomic.fna.gz	64104	Bacillus pseudomycoides	64104	#D9DBDD
NZ_CM000744.1	GCF_000161435.1_ASM16143v1_genomic.fna.gz	64104	Bacillus pseudomycoides	64104	#D9DBDD
NZ_CM000745.1	GCF_000161455.1_ASM16145v1_genomic.fna.gz	527000	Bacillus pseudomycoides DSM 12442	64104	#D9DBDD
NZ_CM000746.1	GCF_000161475.1_ASM16147v1_genomic.fna.gz	527024	Bacillus thuringiensis serovar tochigiensis BGSC 4Y1	1428	#0663A4
NZ_CM000747.1	GCF_000161495.1_ASM16149v1_genomic.fna.gz	527021	Bacillus thuringiensis Bt407	1428	#0663A4
NZ_CM000748.1	GCF_000161515.1_ASM16151v1_genomic.fna.gz	527025	Bacillus thuringiensis serovar thuringiensis str. T01001	1428	#0663A4
NZ_CM000750.1	GCF_000161555.1_ASM16155v1_genomic.fna.gz	527027	Bacillus thuringiensis serovar pakistani str. T13001	1428	#0663A4
NZ_CM000751.1	GCF_000161575.1_ASM16157v1_genomic.fna.gz	527023	Bacillus thuringiensis serovar kurstaki str. T03a001	1428	#0663A4
NZ_CM000752.1	GCF_000161595.1_ASM16159v1_genomic.fna.gz	527022	Bacillus thuringiensis serovar monterrey BGSC 4AJ1	1428	#0663A4
NZ_CM000753.1	GCF_000161615.1_ASM16161v1_genomic.fna.gz	527031	Bacillus thuringiensis serovar berliner ATCC 10792	1428	#0663A4
NZ_CM000754.1	GCF_000161635.1_ASM16163v1_genomic.fna.gz	527032	Bacillus thuringiensis serovar andalousiensis BGSC 4AW1	1428	#0663A4
NZ_CM000755.1	GCF_000161655.1_ASM16165v1_genomic.fna.gz	527029	Bacillus thuringiensis serovar pondicheriensis BGSC 4BA1	1428	#0663A4
NZ_CM000756.1	GCF_000161675.1_ASM16167v1_genomic.fna.gz	527030	Bacillus thuringiensis serovar huazhongensis BGSC 4BD1	1428	#0663A4
NZ_CM000757.1	GCF_000161695.1_ASM16169v1_genomic.fna.gz	527028	Bacillus thuringiensis serovar pulsiensis BGSC 4CC1	1428	#0663A4
NZ_CM000758.1	GCF_000161715.1_ASM16171v1_genomic.fna.gz	527019	Bacillus thuringiensis IBL 200	1428	#0663A4
NZ_CM000759.1	GCF_000161735.1_ASM16173v1_genomic.fna.gz	527020	Bacillus thuringiensis IBL 4222	1428	#0663A4
NZ_GG704605.1	GCF_000161755.1_ASM16175v1_genomic.fna.gz	501479	Citreicella sp. SE45	501479	#F641BF
NZ_GG704596.1	GCF_000161775.1_ASM16177v1_genomic.fna.gz	644107	Ruegeria lacuscaerulensis ITI-1157	55218	#28559B
NZ_CP006882.1	GCF_000161795.2_ASM16179v2_genomic.fna.gz	166314	Synechococcus sp. WH 8109	166314	#6ABA5C
NZ_GG703521.1	GCF_000161815.1_ASM16181v1_genomic.fna.gz	644076	Silicibacter sp. TrichCH4B	644076	#BDB61C
NZ_GG697169.2	GCF_000161835.1_ASM16183v1_genomic.fna.gz	633131	Thalassobium sp. R2A62	633131	#53D54D
NZ_GG703697.1	GCF_000161855.1_EFCM_TC6_V1_genomic.fna.gz	565666	Enterococcus faecium TC 6	1352	#8B0DC6
NZ_GG698895.1	GCF_000161875.1_ASM16187v1_genomic.fna.gz	565639	Enterococcus faecalis T8	1351	#3E313B
NZ_KI411427.1	GCF_000161895.2_Lacto_jen_27-2-CHN_V2_genomic.fna.gz	575606	Lactobacillus jensenii 27-2-CHN	109790	#44D086
NZ_KI391977.1	GCF_000161915.2_Lacto_cris_MV-1A-US_V2_genomic.fna.gz	575596	Lactobacillus crispatus MV-1A-US	47770	#4BB469
NZ_GG698813.1	GCF_000161935.1_ASM16193v1_genomic.fna.gz	575594	Lactobacillus coleohominis 101-4-CHN	181675	#E880F6
NZ_KI391972.1	GCF_000161955.2_Strept_sp_2_1_36FAA_V2_genomic.fna.gz	469609	Streptococcus sp. 2_1_36FAA	469609	#0EF699
NZ_GG688422.1	GCF_000161975.1_ASM16197v1_genomic.fna.gz	592031	Eubacterium saphenum ATCC 49989	51123	#2650BD
NZ_GG697148.2	GCF_000161995.1_ASM16199v1_genomic.fna.gz	645512	Jonquetella anthropi E3_33 E1	428712	#1BE007
NZ_GG697168.2	GCF_000162015.1_ASM16201v1_genomic.fna.gz	411483	Faecalibacterium prausnitzii A2-165	853	#AFF162
NZ_GG704963.1	GCF_000162035.1_ASM16203v1_genomic.fna.gz	575585	Acinetobacter calcoaceticus RUH2202	471	#8E6B42
NZ_GG705010.1	GCF_000162055.1_ASM16205v1_genomic.fna.gz	575586	Acinetobacter johnsonii SH046	40214	#FCC1AB
NZ_GG705054.1	GCF_000162075.1_ASM16207v1_genomic.fna.gz	575587	Acinetobacter junii SH205	40215	#4672A4
NZ_GG705130.1	GCF_000162095.1_ASM16209v1_genomic.fna.gz	575588	Acinetobacter lwoffii SH145	28090	#0FE47D
NZ_GG705148.1	GCF_000162115.1_ASM16211v1_genomic.fna.gz	575589	Acinetobacter radioresistens SH164	40216	#A8225F
NZ_GG705226.1	GCF_000162135.1_ASM16213v1_genomic.fna.gz	817	Bacteroides fragilis	817	#31839B
NZ_GG705208.1	GCF_000162155.1_ASM16215v1_genomic.fna.gz	469588	Bacteroides sp. 2_1_22	469588	#D6F886
NZ_GG705172.1	GCF_000162175.1_ASM16217v1_genomic.fna.gz	469589	Bacteroides sp. 2_1_33B	469589	#06677E
NZ_GG705261.1	GCF_000162195.1_ASM16219v1_genomic.fna.gz	457391	Bacteroides sp. 3_1_33FAA	457391	#3DEE81
NZ_GG730119.1	GCF_000162215.1_ASM16221v1_genomic.fna.gz	585543	Bacteroides sp. D20	585543	#7A1095
NC_022196.1	GCF_000162235.2_ASM16223v2_genomic.fna.gz	469604	Fusobacterium nucleatum subsp. vincentii 3_1_36A2	851	#92FB0C
NZ_GG698789.1	GCF_000162255.1_ASM16225v1_genomic.fna.gz	575595	Lactobacillus crispatus 125-2-CHN	47770	#4BB469
NZ_GG698759.1	GCF_000162275.1_ASM16227v1_genomic.fna.gz	563193	Parabacteroides sp. D13	563193	#2D768B
NZ_GG704593.1	GCF_000162295.1_ASM16229v1_genomic.fna.gz	575584	Acinetobacter baumannii ATCC 19606 = CIP 70.34 = JCM 6841	470	#263373
NZ_GG704681.1	GCF_000162315.1_ASM16231v1_genomic.fna.gz	575597	Lactobacillus crispatus MV-3A-US	47770	#4BB469
NZ_GG704698.1	GCF_000162335.1_ASM16233v1_genomic.fna.gz	575607	Lactobacillus jensenii SJ-7A-US	109790	#44D086
NZ_KI391961.1	GCF_000162355.2_Fuso_sp_3_1_33_V2_genomic.fna.gz	469603	Fusobacterium nucleatum subsp. animalis 3_1_33	851	#92FB0C
NZ_KI391939.1	GCF_000162375.2_Acin_sp_RUH2624_V1_genomic.fna.gz	575564	Acinetobacter sp. RUH2624	106654	#17F9E3
NZ_GG704740.1	GCF_000162395.1_ASM16239v1_genomic.fna.gz	575599	Lactobacillus fermentum 28-3-CHN	1613	#69D658
NZ_GG740132.1	GCF_000162415.1_ASM16241v1_genomic.fna.gz	575615	Prevotella sp. oral taxon 317 str. F0108	652721	#6E3931
NZ_GG704758.1	GCF_000162435.1_ASM16243v1_genomic.fna.gz	575605	Lactobacillus jensenii 115-3-CHN	109790	#44D086
NZ_GG740009.1	GCF_000162455.1_ASM16245v1_genomic.fna.gz	575611	Prevotella buccae D17	28126	#D010CD
NZ_KI391971.1	GCF_000162475.2_Gran_ele_ATCC_700633_V2_genomic.fna.gz	626369	Granulicatella elegans ATCC 700633	137732	#F81261
NZ_GG730104.1	GCF_000162495.1_ASM16249v1_genomic.fna.gz	563037	Streptococcus sp. M143	563037	#A2B206
NZ_GG774758.1	GCF_000162515.1_ASM16251v1_genomic.fna.gz	469585	Bacteroides sp. 1_1_14	469585	#CED77D
NZ_GG775029.1	GCF_000162535.1_ASM16253v1_genomic.fna.gz	469591	Parabacteroides sp. 20_3	469591	#1D2B30
NZ_GG774968.1	GCF_000162555.1_ASM16255v1_genomic.fna.gz	457390	Bacteroides sp. 3_1_23	457390	#1E56BB
NZ_CM000776.2	GCF_000162575.1_ASM16257v1_genomic.fna.gz	537970	Helicobacter canadensis MIT 98-5491	123841	#AD115D
NZ_GG730140.1	GCF_000162595.1_ASM16259v1_genomic.fna.gz	585149	Staphylococcus aureus subsp. aureus C101	1280	#DA11E8
NZ_GG730158.1	GCF_000162615.1_ASM16261v1_genomic.fna.gz	585151	Staphylococcus aureus subsp. aureus C427	1280	#DA11E8
NZ_GG730189.1	GCF_000162635.1_ASM16263v1_genomic.fna.gz	585152	Staphylococcus aureus subsp. aureus D139	1280	#DA11E8
NZ_GG730347.1	GCF_000162655.1_ASM16265v1_genomic.fna.gz	585155	Staphylococcus aureus subsp. aureus H19	1280	#DA11E8
NZ_GG749015.1	GCF_000162675.1_ASM16267v1_genomic.fna.gz	585156	Staphylococcus aureus subsp. aureus M1015	1280	#DA11E8
NZ_GG730207.1	GCF_000162695.1_ASM16269v1_genomic.fna.gz	585159	Staphylococcus aureus subsp. aureus M899	1280	#DA11E8
NZ_GG730219.1	GCF_000162715.1_ASM16271v1_genomic.fna.gz	585160	Staphylococcus aureus subsp. aureus WBG10049	1280	#DA11E8
NZ_GG730255.1	GCF_000162735.1_ASM16273v1_genomic.fna.gz	585161	Staphylococcus aureus subsp. aureus WW2703/97	1280	#DA11E8
NZ_JH413793.1	GCF_000162755.2_ASM16275v2_genomic.fna.gz	658187	Legionella drancourtii LLAP12	168933	#72626C
NZ_GG753638.1	GCF_000162775.1_ASM16277v1_genomic.fna.gz	645465	Streptomyces sp. e14	645465	#D7D281
NZ_GG749325.1	GCF_000162795.1_ASM16279v1_genomic.fna.gz	585157	Staphylococcus aureus subsp. aureus M809	1280	#DA11E8
NZ_GG749076.1	GCF_000162815.1_ASM16281v1_genomic.fna.gz	585144	Staphylococcus aureus subsp. aureus 58-424	1280	#DA11E8
NZ_GG730272.1	GCF_000162835.1_ASM16283v1_genomic.fna.gz	585148	Staphylococcus aureus subsp. aureus Btn1260	1280	#DA11E8
NZ_GG730298.1	GCF_000162855.1_ASM16285v1_genomic.fna.gz	585150	Staphylococcus aureus subsp. aureus C160	1280	#DA11E8
NZ_GG700631.1	GCF_000162875.1_ASM16287v1_genomic.fna.gz	649764	Slackia exigua ATCC 700122	84109	#63119C
NZ_GG703882.1	GCF_000162895.1_ASM16289v1_genomic.fna.gz	649743	Actinomyces sp. oral taxon 848 str. F0332	649739	#BA3FB7
NZ_GG703900.1	GCF_000162915.1_ASM16291v1_genomic.fna.gz	649760	Prevotella oris F0302	28135	#3F12CC
NZ_GG698737.1	GCF_000162935.1_ASM16293v1_genomic.fna.gz	649761	Prevotella veroralis F0319	28137	#8EB8E3
NZ_GG700641.1	GCF_000162955.1_ASM16295v1_genomic.fna.gz	634994	Leptotrichia hofstadii F0254	157688	#C45041
NZ_CM000787.2	GCF_000162975.1_ASM16297v1_genomic.fna.gz	478433	Mycobacterium tuberculosis KZN 4207	1773	#4ABE17
NZ_CM000788.2	GCF_000162995.1_ASM16299v1_genomic.fna.gz	663887	Mycobacterium tuberculosis KZN V2475	1773	#4ABE17
NZ_CM000789.2	GCF_000163015.1_ASM16301v1_genomic.fna.gz	663886	Mycobacterium tuberculosis KZN R506	1773	#4ABE17
NZ_GG740055.1	GCF_000163035.1_ASM16303v1_genomic.fna.gz	575612	Prevotella melaninogenica D18	28132	#2CCC3E
NC_022111.1	GCF_000163055.2_ASM16305v2_genomic.fna.gz	575614	Prevotella sp. oral taxon 299 str. F0039	652716	#0511C0
NZ_GG745526.1	GCF_000163075.1_ASM16307v1_genomic.fna.gz	244366	Klebsiella variicola	244366	#3998B9
NZ_GG730091.1	GCF_000163095.1_ASM16309v1_genomic.fna.gz	563194	Pediococcus acidilactici 7_4	1254	#884CE4
NZ_GG774554.1	GCF_000163115.1_ASM16311v1_genomic.fna.gz	520453	Brucella abortus bv. 5 str. B3196	235	#577EF1
NZ_GG770512.1	GCF_000163135.1_ASM16313v1_genomic.fna.gz	520448	Brucella sp. NVSL 07-0026	520448	#E41CBB
NZ_GG749161.1	GCF_000163155.1_ASM16315v1_genomic.fna.gz	550672	Escherichia coli B088	562	#4E4B5F
NZ_GG749205.1	GCF_000163175.1_ASM16317v1_genomic.fna.gz	550676	Escherichia coli B185	562	#4E4B5F
NZ_GG749347.1	GCF_000163195.1_ASM16319v1_genomic.fna.gz	550677	Escherichia coli B354	562	#4E4B5F
